outlet_name,facility_id,date,resourceName,resourceId,timeRangeName,startTime,endTime,availabilityStatus,isAvailable,price,booking_url
Paya Lebar Kovan CC,PayaLebarKovanCC_BADMINTONCOURTS,29/08/2023,2,e47f90a7-4968-e611-80d9-00155dad210b,01:30 PM - 02:30 PM,2023-08-29T13:30,2023-08-29T14:30,Available,True,8.0,https://www.onepa.gov.sg/facilities/availability?facilityId=PayaLebarKovanCC_BADMINTONCOURTS&date=29/08/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,07/09/2023,Table 1,56dcdb45-98b0-ec11-814e-00155d464806,10:00 AM - 11:00 AM,2023-09-07T10:00,2023-09-07T11:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=07/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,07/09/2023,Table 1,56dcdb45-98b0-ec11-814e-00155d464806,11:00 AM - 12:00 PM,2023-09-07T11:00,2023-09-07T12:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=07/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,07/09/2023,Table 1,56dcdb45-98b0-ec11-814e-00155d464806,12:00 PM - 01:00 PM,2023-09-07T12:00,2023-09-07T13:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=07/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,07/09/2023,Table 1,56dcdb45-98b0-ec11-814e-00155d464806,07:00 PM - 08:00 PM,2023-09-07T19:00,2023-09-07T20:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=07/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,07/09/2023,Table 1,56dcdb45-98b0-ec11-814e-00155d464806,08:00 PM - 09:00 PM,2023-09-07T20:00,2023-09-07T21:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=07/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,07/09/2023,Table 2,1ea21d8a-9db0-ec11-814e-00155d464806,10:00 AM - 11:00 AM,2023-09-07T10:00,2023-09-07T11:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=07/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,07/09/2023,Table 2,1ea21d8a-9db0-ec11-814e-00155d464806,11:00 AM - 12:00 PM,2023-09-07T11:00,2023-09-07T12:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=07/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,07/09/2023,Table 2,1ea21d8a-9db0-ec11-814e-00155d464806,12:00 PM - 01:00 PM,2023-09-07T12:00,2023-09-07T13:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=07/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,07/09/2023,Table 2,1ea21d8a-9db0-ec11-814e-00155d464806,07:00 PM - 08:00 PM,2023-09-07T19:00,2023-09-07T20:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=07/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,07/09/2023,Table 2,1ea21d8a-9db0-ec11-814e-00155d464806,08:00 PM - 09:00 PM,2023-09-07T20:00,2023-09-07T21:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=07/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,07/09/2023,Table 3,c4e6eb35-9eb0-ec11-814e-00155d464806,10:00 AM - 11:00 AM,2023-09-07T10:00,2023-09-07T11:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=07/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,07/09/2023,Table 3,c4e6eb35-9eb0-ec11-814e-00155d464806,11:00 AM - 12:00 PM,2023-09-07T11:00,2023-09-07T12:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=07/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,07/09/2023,Table 3,c4e6eb35-9eb0-ec11-814e-00155d464806,12:00 PM - 01:00 PM,2023-09-07T12:00,2023-09-07T13:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=07/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,07/09/2023,Table 3,c4e6eb35-9eb0-ec11-814e-00155d464806,07:00 PM - 08:00 PM,2023-09-07T19:00,2023-09-07T20:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=07/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,07/09/2023,Table 3,c4e6eb35-9eb0-ec11-814e-00155d464806,08:00 PM - 09:00 PM,2023-09-07T20:00,2023-09-07T21:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=07/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,07/09/2023,Table 4,1515e16e-9eb0-ec11-814e-00155d464806,10:00 AM - 11:00 AM,2023-09-07T10:00,2023-09-07T11:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=07/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,07/09/2023,Table 4,1515e16e-9eb0-ec11-814e-00155d464806,11:00 AM - 12:00 PM,2023-09-07T11:00,2023-09-07T12:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=07/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,07/09/2023,Table 4,1515e16e-9eb0-ec11-814e-00155d464806,12:00 PM - 01:00 PM,2023-09-07T12:00,2023-09-07T13:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=07/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,07/09/2023,Table 4,1515e16e-9eb0-ec11-814e-00155d464806,07:00 PM - 08:00 PM,2023-09-07T19:00,2023-09-07T20:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=07/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,07/09/2023,Table 4,1515e16e-9eb0-ec11-814e-00155d464806,08:00 PM - 09:00 PM,2023-09-07T20:00,2023-09-07T21:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=07/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,06/09/2023,Table 1,56dcdb45-98b0-ec11-814e-00155d464806,10:00 AM - 11:00 AM,2023-09-06T10:00,2023-09-06T11:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=06/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,06/09/2023,Table 1,56dcdb45-98b0-ec11-814e-00155d464806,11:00 AM - 12:00 PM,2023-09-06T11:00,2023-09-06T12:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=06/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,06/09/2023,Table 1,56dcdb45-98b0-ec11-814e-00155d464806,12:00 PM - 01:00 PM,2023-09-06T12:00,2023-09-06T13:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=06/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,06/09/2023,Table 1,56dcdb45-98b0-ec11-814e-00155d464806,07:00 PM - 08:00 PM,2023-09-06T19:00,2023-09-06T20:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=06/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,06/09/2023,Table 1,56dcdb45-98b0-ec11-814e-00155d464806,08:00 PM - 09:00 PM,2023-09-06T20:00,2023-09-06T21:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=06/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,06/09/2023,Table 2,1ea21d8a-9db0-ec11-814e-00155d464806,10:00 AM - 11:00 AM,2023-09-06T10:00,2023-09-06T11:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=06/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,06/09/2023,Table 2,1ea21d8a-9db0-ec11-814e-00155d464806,11:00 AM - 12:00 PM,2023-09-06T11:00,2023-09-06T12:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=06/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,06/09/2023,Table 2,1ea21d8a-9db0-ec11-814e-00155d464806,12:00 PM - 01:00 PM,2023-09-06T12:00,2023-09-06T13:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=06/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,06/09/2023,Table 2,1ea21d8a-9db0-ec11-814e-00155d464806,07:00 PM - 08:00 PM,2023-09-06T19:00,2023-09-06T20:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=06/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,06/09/2023,Table 2,1ea21d8a-9db0-ec11-814e-00155d464806,08:00 PM - 09:00 PM,2023-09-06T20:00,2023-09-06T21:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=06/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,06/09/2023,Table 3,c4e6eb35-9eb0-ec11-814e-00155d464806,10:00 AM - 11:00 AM,2023-09-06T10:00,2023-09-06T11:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=06/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,06/09/2023,Table 3,c4e6eb35-9eb0-ec11-814e-00155d464806,11:00 AM - 12:00 PM,2023-09-06T11:00,2023-09-06T12:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=06/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,06/09/2023,Table 3,c4e6eb35-9eb0-ec11-814e-00155d464806,12:00 PM - 01:00 PM,2023-09-06T12:00,2023-09-06T13:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=06/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,06/09/2023,Table 3,c4e6eb35-9eb0-ec11-814e-00155d464806,07:00 PM - 08:00 PM,2023-09-06T19:00,2023-09-06T20:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=06/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,06/09/2023,Table 3,c4e6eb35-9eb0-ec11-814e-00155d464806,08:00 PM - 09:00 PM,2023-09-06T20:00,2023-09-06T21:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=06/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,06/09/2023,Table 4,1515e16e-9eb0-ec11-814e-00155d464806,10:00 AM - 11:00 AM,2023-09-06T10:00,2023-09-06T11:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=06/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,06/09/2023,Table 4,1515e16e-9eb0-ec11-814e-00155d464806,11:00 AM - 12:00 PM,2023-09-06T11:00,2023-09-06T12:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=06/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,06/09/2023,Table 4,1515e16e-9eb0-ec11-814e-00155d464806,12:00 PM - 01:00 PM,2023-09-06T12:00,2023-09-06T13:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=06/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,06/09/2023,Table 4,1515e16e-9eb0-ec11-814e-00155d464806,07:00 PM - 08:00 PM,2023-09-06T19:00,2023-09-06T20:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=06/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,06/09/2023,Table 4,1515e16e-9eb0-ec11-814e-00155d464806,08:00 PM - 09:00 PM,2023-09-06T20:00,2023-09-06T21:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=06/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,05/09/2023,Table 1,56dcdb45-98b0-ec11-814e-00155d464806,10:00 AM - 11:00 AM,2023-09-05T10:00,2023-09-05T11:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=05/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,05/09/2023,Table 1,56dcdb45-98b0-ec11-814e-00155d464806,11:00 AM - 12:00 PM,2023-09-05T11:00,2023-09-05T12:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=05/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,05/09/2023,Table 1,56dcdb45-98b0-ec11-814e-00155d464806,12:00 PM - 01:00 PM,2023-09-05T12:00,2023-09-05T13:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=05/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,05/09/2023,Table 1,56dcdb45-98b0-ec11-814e-00155d464806,07:00 PM - 08:00 PM,2023-09-05T19:00,2023-09-05T20:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=05/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,05/09/2023,Table 1,56dcdb45-98b0-ec11-814e-00155d464806,08:00 PM - 09:00 PM,2023-09-05T20:00,2023-09-05T21:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=05/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,05/09/2023,Table 2,1ea21d8a-9db0-ec11-814e-00155d464806,10:00 AM - 11:00 AM,2023-09-05T10:00,2023-09-05T11:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=05/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,05/09/2023,Table 2,1ea21d8a-9db0-ec11-814e-00155d464806,11:00 AM - 12:00 PM,2023-09-05T11:00,2023-09-05T12:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=05/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,05/09/2023,Table 2,1ea21d8a-9db0-ec11-814e-00155d464806,12:00 PM - 01:00 PM,2023-09-05T12:00,2023-09-05T13:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=05/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,05/09/2023,Table 3,c4e6eb35-9eb0-ec11-814e-00155d464806,10:00 AM - 11:00 AM,2023-09-05T10:00,2023-09-05T11:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=05/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,05/09/2023,Table 3,c4e6eb35-9eb0-ec11-814e-00155d464806,11:00 AM - 12:00 PM,2023-09-05T11:00,2023-09-05T12:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=05/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,05/09/2023,Table 3,c4e6eb35-9eb0-ec11-814e-00155d464806,12:00 PM - 01:00 PM,2023-09-05T12:00,2023-09-05T13:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=05/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,05/09/2023,Table 3,c4e6eb35-9eb0-ec11-814e-00155d464806,07:00 PM - 08:00 PM,2023-09-05T19:00,2023-09-05T20:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=05/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,05/09/2023,Table 3,c4e6eb35-9eb0-ec11-814e-00155d464806,08:00 PM - 09:00 PM,2023-09-05T20:00,2023-09-05T21:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=05/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,05/09/2023,Table 4,1515e16e-9eb0-ec11-814e-00155d464806,10:00 AM - 11:00 AM,2023-09-05T10:00,2023-09-05T11:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=05/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,05/09/2023,Table 4,1515e16e-9eb0-ec11-814e-00155d464806,11:00 AM - 12:00 PM,2023-09-05T11:00,2023-09-05T12:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=05/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,05/09/2023,Table 4,1515e16e-9eb0-ec11-814e-00155d464806,12:00 PM - 01:00 PM,2023-09-05T12:00,2023-09-05T13:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=05/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,05/09/2023,Table 4,1515e16e-9eb0-ec11-814e-00155d464806,07:00 PM - 08:00 PM,2023-09-05T19:00,2023-09-05T20:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=05/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,05/09/2023,Table 4,1515e16e-9eb0-ec11-814e-00155d464806,08:00 PM - 09:00 PM,2023-09-05T20:00,2023-09-05T21:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=05/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,04/09/2023,Table 1,56dcdb45-98b0-ec11-814e-00155d464806,10:00 AM - 11:00 AM,2023-09-04T10:00,2023-09-04T11:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=04/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,04/09/2023,Table 1,56dcdb45-98b0-ec11-814e-00155d464806,11:00 AM - 12:00 PM,2023-09-04T11:00,2023-09-04T12:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=04/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,04/09/2023,Table 1,56dcdb45-98b0-ec11-814e-00155d464806,12:00 PM - 01:00 PM,2023-09-04T12:00,2023-09-04T13:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=04/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,04/09/2023,Table 1,56dcdb45-98b0-ec11-814e-00155d464806,07:00 PM - 08:00 PM,2023-09-04T19:00,2023-09-04T20:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=04/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,04/09/2023,Table 1,56dcdb45-98b0-ec11-814e-00155d464806,08:00 PM - 09:00 PM,2023-09-04T20:00,2023-09-04T21:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=04/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,04/09/2023,Table 2,1ea21d8a-9db0-ec11-814e-00155d464806,10:00 AM - 11:00 AM,2023-09-04T10:00,2023-09-04T11:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=04/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,04/09/2023,Table 2,1ea21d8a-9db0-ec11-814e-00155d464806,11:00 AM - 12:00 PM,2023-09-04T11:00,2023-09-04T12:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=04/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,04/09/2023,Table 2,1ea21d8a-9db0-ec11-814e-00155d464806,12:00 PM - 01:00 PM,2023-09-04T12:00,2023-09-04T13:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=04/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,04/09/2023,Table 3,c4e6eb35-9eb0-ec11-814e-00155d464806,10:00 AM - 11:00 AM,2023-09-04T10:00,2023-09-04T11:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=04/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,04/09/2023,Table 3,c4e6eb35-9eb0-ec11-814e-00155d464806,11:00 AM - 12:00 PM,2023-09-04T11:00,2023-09-04T12:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=04/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,04/09/2023,Table 3,c4e6eb35-9eb0-ec11-814e-00155d464806,12:00 PM - 01:00 PM,2023-09-04T12:00,2023-09-04T13:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=04/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,04/09/2023,Table 3,c4e6eb35-9eb0-ec11-814e-00155d464806,07:00 PM - 08:00 PM,2023-09-04T19:00,2023-09-04T20:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=04/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,04/09/2023,Table 3,c4e6eb35-9eb0-ec11-814e-00155d464806,08:00 PM - 09:00 PM,2023-09-04T20:00,2023-09-04T21:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=04/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,04/09/2023,Table 4,1515e16e-9eb0-ec11-814e-00155d464806,10:00 AM - 11:00 AM,2023-09-04T10:00,2023-09-04T11:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=04/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,04/09/2023,Table 4,1515e16e-9eb0-ec11-814e-00155d464806,11:00 AM - 12:00 PM,2023-09-04T11:00,2023-09-04T12:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=04/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,04/09/2023,Table 4,1515e16e-9eb0-ec11-814e-00155d464806,12:00 PM - 01:00 PM,2023-09-04T12:00,2023-09-04T13:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=04/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,04/09/2023,Table 4,1515e16e-9eb0-ec11-814e-00155d464806,07:00 PM - 08:00 PM,2023-09-04T19:00,2023-09-04T20:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=04/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,04/09/2023,Table 4,1515e16e-9eb0-ec11-814e-00155d464806,08:00 PM - 09:00 PM,2023-09-04T20:00,2023-09-04T21:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=04/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,03/09/2023,Table 1,56dcdb45-98b0-ec11-814e-00155d464806,11:00 AM - 12:00 PM,2023-09-03T11:00,2023-09-03T12:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=03/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,03/09/2023,Table 1,56dcdb45-98b0-ec11-814e-00155d464806,12:00 PM - 01:00 PM,2023-09-03T12:00,2023-09-03T13:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=03/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,03/09/2023,Table 1,56dcdb45-98b0-ec11-814e-00155d464806,01:00 PM - 02:00 PM,2023-09-03T13:00,2023-09-03T14:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=03/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,03/09/2023,Table 1,56dcdb45-98b0-ec11-814e-00155d464806,02:00 PM - 03:00 PM,2023-09-03T14:00,2023-09-03T15:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=03/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,03/09/2023,Table 1,56dcdb45-98b0-ec11-814e-00155d464806,03:00 PM - 04:00 PM,2023-09-03T15:00,2023-09-03T16:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=03/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,03/09/2023,Table 1,56dcdb45-98b0-ec11-814e-00155d464806,04:00 PM - 05:00 PM,2023-09-03T16:00,2023-09-03T17:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=03/09/2023&time=all
Punggol CC,PunggolCC_TABLETENNISROOM,03/09/2023,Table 1,56dcdb45-98b0-ec11-814e-00155d464806,05:00 PM - 06:00 PM,2023-09-03T17:00,2023-09-03T18:00,Available,True,5.35,https://www.onepa.gov.sg/facilities/availability?facilityId=PunggolCC_TABLETENNISROOM&date=03/09/2023&time=all
